id	ot	alias	setcode	type	atk	def	level	race	attribute	category
83446909	3	0	40	33	1800	1200	5	4096	16	1318912
83461421	3	0	0	2	0	0	0	0	0	1
83464209	3	0	0	17	800	1000	3	16384	1	0
83467607	3	0	0	4	0	0	0	0	0	0
83500096	3	0	8194	33	500	1200	2	32	32	2097416
83519853	3	0	11014266	8225	2100	900	5	1	32	512
83531441	3	0	13959345	8388641	1000	2500	3	1	16	9216
83544697	3	0	16	2	0	0	0	0	0	1026
83546647	3	0	0	4	0	0	0	0	0	262144
83555666	3	0	0	4	0	0	0	0	0	4194306
83555667	3	83555666	0	4	0	0	0	0	0	4194306
83584898	3	0	0	262146	0	0	0	0	0	4202496
83602069	3	0	0	4129	500	1200	3	1	1	8192
83604828	3	0	24	33	0	0	1	8	2	83886080
83629030	3	0	6426771	4194337	2100	1600	5	32	16	196608
83675475	3	0	0	4	0	0	0	0	0	4718594
83678433	3	0	0	17	800	600	2	8	32	0
83682725	3	0	0	2	0	0	0	0	0	1048592
83715234	3	0	0	131074	0	0	0	0	0	1048577
83725008	3	0	56	33	300	2100	4	2	16	12582912
83743222	3	0	0	97	1500	1600	4	1	16	2147516416
83746708	3	0	110	262146	0	0	0	0	0	8192
83755611	3	0	158	8225	2300	2600	8	8388608	16	262179
83764718	3	0	0	2	0	0	0	0	0	262144
83764719	3	83764718	0	2	0	0	0	0	0	262144
83764996	3	0	110	17	1500	1600	4	2	32	0
83778600	3	0	0	4	0	0	0	0	0	262144
83810690	3	0	4109	8225	2100	400	5	1	1	1310720
83812099	3	0	0	33	1500	800	4	32	16	16777216
83831356	3	0	17	65538	0	0	0	0	0	2147491840
83866861	3	0	173	97	2800	2000	8	8	32	270336
83887306	3	0	0	4	0	0	0	0	0	2
83903521	3	0	0	33	400	600	3	16	1	1310720
83957459	3	0	0	33	1800	600	4	32768	4	32768
83965310	3	0	49160	33	1900	600	8	1	32	2147758080
83968380	3	0	0	4	0	0	0	0	0	256
83980492	3	0	0	16777233	500	2100	117899268	32	1	0
83982270	3	0	24	33	0	1000	3	8	2	4194306
83986578	3	0	0	33	1700	1000	4	16384	1	2
83991690	3	0	0	4129	200	300	1	4	16	540016640
83994433	3	0	163	8225	2500	2000	8	8192	16	16777216
83994646	3	0	0	2097185	800	1200	3	2048	8	2
84013237	3	0	8323144	8388641	2500	2000	4	1	16	65536
84025439	3	0	220	8388641	3600	3200	12	32	16	33816608
84055227	3	0	0	33	1700	0	4	2	32	67117056
84058253	3	0	0	97	2100	1600	5	32	32	32769
84080938	3	0	0	33	850	2000	4	4	16	16
84080939	3	84080938	0	33	850	2000	4	4	16	16
84103702	3	0	0	17	650	900	3	64	2	0
84117021	3	0	0	2	0	0	0	0	0	1048576
84124261	3	0	8323144	8388641	500	100	1	1	16	73728
84133008	3	0	0	33	250	350	1	8	32	16
84136000	3	0	0	4	0	0	0	0	0	262144
84171830	3	0	190	524290	0	0	0	0	0	8192
84173492	3	0	0	33	2300	0	4	32768	1	2048
84177693	3	0	0	33	1000	2000	4	4	16	8388608
84206435	3	0	47	2	0	0	0	0	0	512
84220251	3	0	146	2	0	0	0	0	0	262144
84224627	3	0	0	8388641	500	500	2	16384	2	16785408
84243274	3	0	0	97	3000	2800	8	32	16	264196
84257639	3	0	0	2	0	0	0	0	0	8388608
84257640	3	84257639	0	2	0	0	0	0	0	8388608
84268896	3	0	151	33	1600	2400	5	4	16	262400
84285623	3	0	0	17	500	500	2	256	1	0
84290642	3	0	0	33	1500	600	4	8	32	134217739
84298614	3	0	0	131076	0	0	0	0	0	270336
84305651	3	0	0	8225	2800	2000	8	1	1	274432
84313685	3	0	48	1057	800	600	4	32	16	17039360
84327329	3	0	12296	17	800	2000	4	1	1	0
84341431	3	0	69	33	2400	1600	6	8	32	17039360
84361420	3	0	0	4	0	0	0	0	0	4194306
84385264	3	0	0	161	2400	1800	6	32768	1	4194304
84388461	3	0	55847420084	16777249	1500	800	16842756	2	2	262144
84389640	3	0	0	131076	0	0	0	0	0	8192
84397023	3	0	0	4	0	0	0	0	0	134217728
84401683	3	0	82	8388641	1600	1200	3	256	32	2147491842
84417082	3	0	72	8388641	2400	2000	4	8192	16	3
84428023	3	0	14	262146	0	0	0	0	0	2148540672
84430950	3	0	0	33	500	800	4	1	32	32768
84451804	3	0	18	33	1900	0	5	64	2	262144
84472026	3	0	141	33	300	2000	3	16	32	16779264
84478195	3	0	0	33	1000	1000	4	8	32	2359296
84488827	3	0	4106	33	2800	0	8	8	32	3
84491298	3	0	0	4	0	0	0	0	0	67108866
84530620	3	0	0	33	1300	600	4	4096	16	3145728
84536654	1	0	165	65538	0	0	0	0	0	262144
84550200	3	0	0	2097185	350	650	2	32	8	0
84565800	3	0	160	33	2800	1800	8	1	16	4
84569017	3	0	0	33	1700	1100	4	262144	8	270336
84592800	3	0	38	33	1000	1000	4	32	16	8192
84613836	3	0	0	131076	0	0	0	0	0	262144
84620194	3	0	0	17	1700	1000	4	2048	8	0
84636823	3	0	0	33	1800	1600	5	32	8	2147483648
84650463	3	0	0	33	0	0	2	64	2	1310728
84653834	3	0	0	65538	0	0	0	0	0	1056772
84677654	3	0	0	4	0	0	0	0	0	134217728
84686841	3	0	0	17	1000	900	3	8	32	0
84687358	3	0	0	97	2800	1200	8	8192	16	3
84696266	3	0	0	17	1700	700	3	512	8	0
84740193	3	0	0	262146	0	0	0	0	0	8192
84747429	3	0	0	33	1400	300	3	262144	8	7
84749824	3	0	0	1048580	0	0	0	0	0	2147483651
84764038	3	0	177	33	800	2000	3	8	32	262656
84766279	3	0	16	8225	2200	800	5	1048576	8	1026
84794011	3	0	0	17	1050	1000	3	32768	1	0
84808313	3	0	0	2	0	0	0	0	0	1048576
84814897	3	0	0	1057	2000	1500	5	8192	32	17178624
84824601	3	0	0	33	1300	1100	3	1024	2	1049088
84834865	3	0	0	33	1400	900	4	2048	8	2359296
84845628	3	0	0	4129	2700	1500	8	8388608	32	0
84847656	3	0	0	33	1700	700	4	1048576	1	17825792
84877802	3	0	0	262146	0	0	0	0	0	8192
84905691	3	0	42	33	1800	100	4	2048	1	2
84914462	3	0	0	33	2000	1200	4	8192	32	2048
84916669	3	0	0	17	1200	1400	4	2	1	0
84926738	3	0	0	2097185	1500	1300	4	4096	16	12582912
84932271	3	0	62	2097185	1200	0	3	524288	16	262144
84962466	3	0	0	131076	0	0	0	0	0	1056768
84968490	3	0	0	4	0	0	0	0	0	128
84970821	3	0	0	131076	0	0	0	0	0	4194304
84988419	3	0	155	97	1000	2000	6	4	16	20971522
84990171	3	0	0	17	1400	1300	4	1024	1	0
85028288	3	0	34	33	3000	2800	9	65536	4	33562624
85060248	3	0	0	33	0	2200	3	1048576	16	65536
85066822	3	0	0	33	2800	2600	8	262144	2	270336
85080048	3	0	0	4	0	0	0	0	0	2147483651
85080444	3	0	151	33	1200	2500	5	4	16	50593792
85087012	3	0	0	33	400	400	3	32	1	8456
85101097	3	0	0	33	300	300	1	8	2	4194305
85101228	3	0	38	131076	0	0	0	0	0	67584
85103922	3	0	151	33	2100	1400	5	4	16	262147
85121942	3	0	273154180	8388641	2800	2000	5	1	4	4194306
85138716	3	0	0	33	300	100	4	16384	1	262148
85166216	3	0	0	33	1500	0	3	256	1	8388608
85215458	3	0	51	33	1400	1000	3	512	32	8200
85239662	3	0	0	33	1500	900	3	2	8	1073741824
85252081	3	0	8412	8388641	1800	2800	3	32	2	1
85255550	3	0	0	33	250	250	1	1	1	2
85306040	3	0	172	33	2200	1500	4	8	1	2048
85309439	3	0	0	17	1000	1000	3	4	16	0
85310252	3	0	130	33	1800	200	4	1	1	8
85313220	3	0	65	33	1000	300	4	8	1	2147745800
85326399	3	0	0	17	1600	1300	5	262144	2	0
85346853	3	0	85	161	1900	800	4	1	16	262400
85352446	3	0	0	4	0	0	0	0	0	2
85359414	3	0	0	1057	1500	1000	4	64	2	17039361
85374678	3	0	4316	33	1600	1400	4	2	8	262400
85399281	3	0	0	33	1800	1000	4	4	16	1024
85431040	3	0	0	33	100	300	1	1024	32	4456448
85446833	3	0	0	131074	0	0	0	0	0	65536
85448931	3	0	0	17	1300	1000	4	64	2	0
85463083	3	0	141	33	1100	1200	3	16	32	10240
85475641	3	0	11	4129	0	0	1	8	32	262144
85489096	3	0	0	2097185	1600	1600	4	2	8	512
85505315	3	0	4106	33	2200	0	5	8	32	262144
85507811	3	0	602120	97	2500	2000	7	1	16	35
85519211	3	0	0	4	0	0	0	0	0	4194306
85520851	3	0	0	33	3300	1400	8	65536	16	4194304
85528209	3	0	154	8225	1900	2500	9	32	1	8192
85541675	3	0	17	131074	0	0	0	0	0	67109120
85545073	3	0	173	97	2200	1800	6	8	32	0
85562745	3	0	0	131074	0	0	0	0	0	4194304
85602018	3	0	0	2	0	0	0	0	0	262144
85605684	3	0	0	33	3500	0	8	16	32	40960
85639257	3	0	0	17	1200	2000	4	2	2	0
85646474	3	0	46	33	1000	1000	3	2	32	262144
85668449	3	0	0	524290	0	0	0	0	0	72351744
85682655	3	0	88	33	1700	1000	4	1048576	8	2
85684223	3	0	0	97	800	600	5	16	32	16908352
85705804	3	0	0	17	800	800	3	512	8	0
85709845	3	0	0	4	0	0	0	0	0	4196352
85718645	3	0	0	33	2400	1000	6	2	32	65668
85742772	3	0	0	131076	0	0	0	0	0	65536
85754829	3	0	62	33	1500	300	4	524288	16	67117056
85771019	3	0	0	33	3000	2500	8	4	32	18087944
85771020	3	0	0	16401	1800	1300	5	4	32	0
85771021	3	0	0	16401	1200	1200	3	4	32	0
85775486	3	0	0	2	0	0	0	0	0	2147484688
85800949	3	0	160	33	2800	1800	8	1	16	4
85802526	3	0	0	33	1500	800	4	131072	2	8388608
85827713	3	0	141	131076	0	0	0	0	0	65536
85839825	3	0	115	2	0	0	0	0	0	2
85852291	3	0	0	2	0	0	0	0	0	288
85854214	3	0	0	1048580	0	0	0	0	0	2147483651
85876417	3	0	1	33	1700	0	4	32	32	2129920
85893201	3	0	0	131076	0	0	0	0	0	3
85909450	3	0	100	8388641	2000	2500	4	8192	8	196608
85936485	3	0	0	17	1000	400	3	4096	8	0
85967160	3	0	201	33	2400	1800	6	1024	4	24576
86016245	3	0	0	131074	0	0	0	0	0	256
86039057	3	0	0	33	1700	100	4	1	16	262144
86049351	3	0	0	1048580	0	0	0	0	0	8192
86062400	3	0	115	33	1800	700	4	8	32	8
86088138	3	0	0	17	1550	1650	5	4	16	0
86099788	3	0	0	97	2350	2300	7	1	1	2
86100785	3	0	0	33	250	200	1	64	2	2
86137485	3	0	0	8225	2200	1800	5	8	32	32768
86164529	3	0	0	65	2250	1900	6	262144	2	0
86170989	3	0	0	33	1200	800	4	32	16	3407880
86174055	3	0	0	33	1200	1000	4	512	8	262144
86188410	3	0	12296	33	1500	1600	4	1	1	33554432
86196216	1	0	149	65538	0	0	0	0	0	262144
86197239	3	0	11	33	0	0	1	8	32	262144
86198326	3	0	0	262146	0	0	0	0	0	8192
86209650	3	0	0	33	1300	1700	3	8	4	8388608
86223870	3	0	0	4	0	0	0	0	0	0
86229493	3	0	0	33	2000	1500	7	524288	32	2097154
86240887	3	0	215	97	2800	2500	8	1	16	26624
86274272	3	0	16565	97	2600	400	6	128	8	33816576
86281779	3	0	81	17	1800	2000	6	32	4	0
86308219	3	0	100	2	0	0	0	0	0	4194306
86318356	3	0	0	524290	0	0	0	0	0	1056768
86321248	3	0	7	33	2300	1300	6	32	1	4202496
86325573	3	0	132	33	1100	1400	2	1	4	16777216
86325596	3	0	0	17	1550	800	4	8	32	0
86327225	3	0	0	161	3300	3000	8	4	16	4194304
86346643	3	0	9	97	4500	3000	10	1	16	32
86361354	3	0	0	33	1700	1000	4	4096	2	1048578
86396750	3	0	8373	33	1800	200	4	128	8	8192
86421986	3	0	0	17	600	1500	3	1024	1	0
86442081	3	0	117	33	2000	1500	7	524288	2	2097154
86445415	3	0	81	33	1300	1500	4	32	1	512
86466163	3	0	156	33	1100	2000	4	1	16	1073741824
86474024	3	0	0	1048580	0	0	0	0	0	2147483649
86489182	3	0	0	33	2900	2000	8	512	8	16
86498013	3	0	0	17	100	2000	1	8	32	0
86516889	3	0	141	4	0	0	0	0	0	2048
86532744	3	0	8323144	8388641	2510	2000	4	1	16	4194310
86555018	3	0	0	4	0	0	0	0	0	262144
86559484	3	0	115	33	1700	200	4	8192	4	4456452
86569121	3	0	0	17	1500	1200	4	8	32	0
86585274	3	0	110	33	2500	2100	7	2	16	262147
86652646	3	0	0	17	1350	2000	4	16384	1	0
86676862	3	0	24584	97	3500	2100	8	8	4	65536
86686671	3	0	147	2	0	0	0	0	0	544
86690572	3	0	0	1048580	0	0	0	0	0	2147484685
86742443	3	0	0	4	0	0	0	0	0	4194304
86767655	3	0	0	33	1800	600	4	8	16	2281701376
86778566	3	0	0	4	0	0	0	0	0	16777216
86780027	3	0	0	131074	0	0	0	0	0	8192
86801871	3	0	0	2097185	600	300	2	524288	1	4980736
86801872	3	0	0	16401	1200	1200	3	524288	1	0
86804246	3	0	0	33	0	3000	4	8	32	270336
86805855	3	0	0	97	2200	1500	6	1	32	4
86821010	3	0	0	4	0	0	0	0	0	4194336
86825483	3	0	83	131074	0	0	0	0	0	2097152
86827882	3	0	20546	4	0	0	0	0	0	73728
86840720	3	0	53	33	1400	1700	3	8	16	262144
86848580	3	0	0	8388641	2000	2200	4	512	2	2147491840
86868952	3	0	136	33	1700	800	4	512	16	32768
86871614	3	0	0	4	0	0	0	0	0	786432
86871615	3	0	0	16401	-2	-2	0	0	0	0
86889202	3	0	0	33	0	0	1	128	4	512
86915847	3	0	0	33	1600	1200	4	2048	8	8192
86952477	3	0	0	33	400	1900	3	1	16	0
86988864	3	0	0	33	500	1500	3	16384	1	256
86997073	3	0	0	524290	0	0	0	0	0	262144
87008374	3	0	126	33	1100	0	3	512	4	4202496
87010442	3	0	0	33	1000	1500	4	1	1	32
87025064	3	0	0	65538	0	0	0	0	0	1310720
87043568	3	0	0	4	0	0	0	0	0	8192
87046457	3	0	0	131076	0	0	0	0	0	1056768
87047074	3	0	86	262146	0	0	0	0	0	8192
87047161	3	0	0	33	100	300	1	131072	2	512
87102774	3	0	0	33	0	0	1	2048	16	8388608
87106146	3	0	0	4	0	0	0	0	0	262144
87118301	3	0	4277	33	100	2000	1	1048576	8	262144
87148330	3	0	0	33	2400	1800	5	4	16	1048832
87151205	3	0	14	17	2500	1000	6	8192	16	0
87210505	3	0	0	2	0	0	0	0	0	262144
87255382	3	0	118	33	1700	1100	4	8192	8	270336
87257460	3	0	65	33	500	500	3	2	32	17043464
87259077	3	0	102	8225	2400	1200	7	1	16	4194304
87259933	1	0	52	131076	0	0	0	0	0	262160
87288189	3	0	0	33	2800	1000	8	8	32	4194308
87292536	3	0	12301	33	200	1000	1	32768	1	1024
87294988	3	0	0	33	1800	2800	8	1024	1	327682
87303357	3	0	0	17	1600	1800	4	4	16	0
87313164	3	0	0	1048580	0	0	0	0	0	2147483650
87319876	3	0	82	4129	0	800	3	4	16	16786432
87322377	3	0	0	17	2200	2500	7	32	4	0
87322378	3	87322377	0	17	2200	2500	7	32	4	0
87340664	3	0	0	33	100	200	1	2048	16	4194304
87347365	3	0	0	33	100	2100	4	256	1	262160
87350908	3	0	0	33	100	100	1	8	1	4194304
87390067	3	0	51	33	100	800	1	512	32	16777224
87430304	3	0	112	33	1800	1600	5	256	1	262144
87430998	3	0	0	524290	0	0	0	0	0	1056768
87473172	3	0	0	33	1000	800	4	512	4	8192
87475570	1	0	52	16777249	1300	1000	84213763	2	32	33554944
87483942	3	0	43	33	2300	2200	6	1	1	262144
87511987	3	0	0	17	1800	1700	5	32	32	0
87514539	3	0	0	33	1000	1000	3	2048	32	4096
87523462	3	0	0	33	1700	1200	4	512	8	32
87526784	3	0	0	33	0	2000	3	8	32	262144
87535691	3	0	154	4129	300	300	1	32	1	262144
87557188	3	0	0	2097185	1500	1200	4	2	16	0
87564352	3	0	0	17	1500	800	4	8192	32	0
87564935	3	0	0	1057	1000	500	7	64	2	50593792
87588741	3	0	170	16777249	2800	1000	151584775	32	1	46137344
87602890	3	0	0	33	2800	1000	8	4096	16	0
87608852	3	0	110	33	1000	1000	3	2	1	1310720
87609391	3	0	0	262146	0	0	0	0	0	8704
87614611	3	0	0	2	0	0	0	0	0	256
87621407	3	0	0	2097185	1400	1000	4	32	32	256
87622767	3	0	0	33	2200	1700	5	1048576	1	1049600
87624166	3	0	0	524290	0	0	0	0	0	2050
87649699	3	0	42	33	1200	2000	3	1024	1	264
87685879	3	0	0	33	100	1600	2	16384	1	1056768
87751584	3	0	0	97	2600	1200	8	32	32	134217730
87756343	3	0	0	33	500	400	2	2048	1	262144
87772572	3	0	0	131076	0	2200	4	0	0	262144
87774234	3	0	0	33	200	300	1	4	16	262144
87796900	3	0	0	17	1400	1200	4	8192	8	0
87798440	3	0	0	1057	800	800	3	1	1	17039363
87819421	3	0	0	2	0	0	0	0	0	1024
87836938	3	0	48	33	1400	1000	4	4	16	256
87880531	3	0	0	2	0	0	0	0	0	32768
87890143	3	0	0	2	0	0	0	0	0	512
87902575	3	0	0	524290	0	0	0	0	0	4
87910978	3	0	0	2	0	0	0	0	0	4096
87911394	3	0	8327240	8388641	2800	2500	5	1	16	2181046272
87973893	3	0	86	262146	0	0	0	0	0	33562624
87978805	3	0	0	33	-2	-2	1	2048	1	532480
87997872	3	0	92	33	3500	3000	10	16384	16	270336
88032368	3	0	0	33	1000	500	3	32	4	8192
88032456	3	0	0	2	0	0	0	0	0	262144
88033975	3	0	0	8225	2300	1500	5	8	16	33554432
88069166	3	0	0	131076	0	0	0	0	0	2147483648
88071625	3	0	0	33	0	0	10	524288	2	8192
88089103	3	0	0	2	0	0	0	0	0	32
88095331	3	0	12366	33	100	2000	2	524288	4	262144
88120966	3	0	8585288	8388641	1500	2500	8	32	32	4194306
88123329	3	0	8373	33	1600	400	4	16384	8	12
88132637	3	0	0	33	1500	1000	4	8	32	2147483648
88177324	3	0	813367368	8388641	3000	2500	8	8192	16	2147491840
88190453	3	0	0	33	1000	600	4	1	8	32768
88190790	3	0	0	262146	0	0	0	0	0	40960
88197162	3	0	0	4	0	0	0	0	0	256
88204302	3	0	0	2	0	0	0	0	0	262160
88205593	3	0	14	33	1000	500	4	4096	16	131584
88236094	3	0	0	33	500	500	3	8	32	32
88240808	3	0	0	33	1800	700	4	2	32	4
88240999	3	0	180	161	3300	2300	10	8192	2	8199
88241506	3	0	0	4129	0	0	1	2	16	264192
88264978	3	0	59	33	2800	2400	10	8192	32	1310724
88279736	3	0	172	131076	0	0	0	0	0	64
88283496	3	0	24642	33	800	1900	4	16384	32	16
88289295	3	0	0	65538	0	0	0	0	0	4096
88301393	3	0	187	33	2800	0	8	8	4	32772
88301833	3	0	0	131074	0	0	0	0	0	1040
88305978	3	0	51	33	600	1800	4	512	32	537133060
88307361	3	0	0	33	2800	2200	7	131072	2	2148859915
88341502	3	0	0	4	0	0	0	0	0	4218880
88358139	3	0	159	33	1200	1200	4	1	32	262144
88361177	3	0	41	33	2100	1000	5	512	8	1064960
88369727	3	0	0	65538	0	0	0	0	0	32
88409165	3	0	117	33	1800	1300	4	64	2	32
88435542	3	0	0	17	800	600	2	128	4	0
88438982	3	0	62	2097185	1700	1400	4	524288	16	8192
88472456	3	0	0	33	2100	500	4	1	32	8192
88482761	3	0	0	4	0	0	0	0	0	262144
88494120	3	0	0	4	0	0	0	0	0	8192
88494899	3	0	47	33	2200	1600	7	2	2	262144
88513608	3	0	0	4	0	0	0	0	0	256
88552992	3	0	112	33	1300	1400	4	32	16	0
88559132	3	0	0	33	1200	2000	5	1	1	1318912
88610708	3	0	0	262146	0	0	0	0	0	8192
88616795	3	0	4206	65538	0	0	0	0	0	34603008
88619463	3	0	0	33	3200	2800	9	2	32	2147745793
88643173	3	0	0	17	900	800	3	2048	1	0
88643579	3	0	0	8225	2600	2100	8	8192	32	8200
88650530	3	0	62	2097185	300	200	1	524288	16	1
88671720	3	0	0	4129	100	1100	3	32	32	3407872
88686573	3	0	120	33	600	100	2	131072	2	262144
88696724	3	0	0	33	1000	1600	3	256	1	270794752
88722973	3	0	199	8388641	1850	2000	4	8192	8	262656
88724332	3	0	0	33	1700	0	4	8388608	32	0
88728507	3	0	142	33	1500	1500	4	16	32	512
88733579	3	0	0	33	1100	200	2	2048	1	512
88753985	3	0	0	33	300	200	2	128	4	262144
88754763	3	0	4211	8388641	3800	2300	9	1	4	37748992
88757791	1	0	152	16777249	2000	2500	33685511	2	16	16777216
88760522	3	0	0	2	0	0	0	0	0	512
88789641	3	0	0	4	0	0	0	0	0	0
88819587	3	0	0	17	1200	700	3	8192	8	0
88820235	3	0	12296	97	2500	2100	8	1	4	16785408
88845345	3	0	0	4129	500	300	2	16384	1	1049600
88901771	3	0	0	33	1800	1800	4	2	16	262144
88928798	3	0	0	4	0	0	0	0	0	2151677955
88935103	3	0	152	16781345	700	1400	84213763	2	4	537133088
88940154	3	0	136	33	1700	500	4	16384	16	1
88942504	3	0	109	8388641	1400	1600	3	8	16	32768
88958576	3	0	57	33	2100	1000	5	128	4	262144
88975532	3	0	0	33	1600	600	4	32768	32	0
88979991	3	0	0	17	1200	1000	4	2048	8	0
88989706	3	0	0	33	1900	2300	6	2	32	2147745792
89040386	3	0	51	4	0	0	0	0	0	2
89041555	3	0	0	4	0	0	0	0	0	4194306
89086566	3	0	0	65538	0	0	0	0	0	3
89091579	3	0	0	17	500	700	2	2048	1	0
89091772	3	0	154	33	900	1900	4	32	1	327680
89111398	3	0	0	545	2200	1800	6	16	1	18
89112729	3	0	0	65	1800	1400	5	32	1	0
89113320	3	0	159	16777249	800	1200	50528259	524288	2	2
89127526	3	0	87	4129	300	800	1	8	16	16777216
89181369	3	0	0	2	0	0	0	0	0	1310724
89185742	3	0	0	33	500	1800	3	8192	8	262656
89189982	3	0	0	17	2800	1000	7	8388608	16	0
89194033	3	0	0	33	2500	2000	6	4	1	8196
89194103	3	0	53	8225	2200	1100	4	16384	16	16777216
89211486	3	0	2	33	1500	1000	3	2	32	3
89222931	3	0	0	33	1600	1500	3	32	1	1056768
89235196	3	0	0	33	100	600	1	1	16	262144
89252153	3	0	12296	33	1600	1800	5	1	32	0
89252157	3	0	0	33	800	800	1	1024	1	33816576
89258225	3	0	0	33	700	700	2	8	32	1056768
89258906	3	0	51	4129	1100	300	3	512	32	537133056
89272878	3	0	0	17	1000	1200	4	1	1	0
89310929	3	0	55	8225	2600	2400	7	4096	8	8208
89312388	3	0	12296	33	1700	1100	4	1	16	268435464
89326990	3	0	8214	33	1000	200	3	32	8	262144
89333528	3	0	2	33	1000	1900	3	256	1	16777216
89362180	3	0	0	2081	1700	1400	4	16	32	262144
89386122	3	0	1	17	2300	1200	6	32	32	0
89397517	3	0	0	2	0	0	0	0	0	262144
89399912	3	0	0	33	2400	2200	7	8192	8	262656
89405199	3	0	0	131076	0	0	0	0	0	4194304
89423971	3	0	187	33	1800	0	4	8	4	5
89463537	3	0	180	161	2300	1000	4	2	2	2147484672
89474727	1	0	163	8225	3000	2500	10	8192	16	537133060
89493368	3	0	99	33	2000	1400	5	32	32	4456448
89494469	3	0	0	17	1300	1100	4	8	32	0
89516305	3	0	72	8388641	3200	2800	8	1024	2	10240
89521713	3	0	113	33	1500	1200	3	16384	1	8240
89529919	3	0	0	33	1600	1200	4	1	1	1049088
89544521	3	0	171	8225	500	500	10	32	1	270339
89547299	3	0	0	33	1300	1400	4	1048576	1	8192
89558090	3	0	0	17	600	1000	3	8	32	0
89563150	3	0	0	1048580	0	0	0	0	0	2147483649
89567993	3	0	4	33	1500	1300	4	1	1	8224
89609515	3	0	57	33	1700	800	4	128	4	8192
89621922	3	0	31	33	500	500	3	2048	4	8192
89628781	3	0	97	131076	0	0	0	0	0	16777216
89631139	3	0	221	17	3000	2500	8	8192	16	0
89631140	3	89631139	0	17	3000	2500	8	8192	16	0
89631141	3	89631139	0	17	3000	2500	8	8192	16	0
89631142	3	89631139	0	17	3000	2500	8	8192	16	0
89631143	3	89631139	0	17	3000	2500	8	8192	16	0
89631144	3	89631139	0	17	3000	2500	8	8192	16	0
89642993	3	0	72	8388641	0	2000	1	4	16	8388864
89662736	3	0	136	33	1700	800	4	512	16	4194304
89698120	3	0	0	33	1300	1200	3	1	1	33554432
89718302	3	0	0	33	1200	1200	4	32768	1	138412032
89719143	3	0	0	4	0	0	0	0	0	4259840
89731911	3	0	0	33	1200	1400	3	1	32	262144
89732524	3	0	0	2097185	600	1000	3	8	32	512
89739383	3	0	4206	2	0	0	0	0	0	512
89770167	3	0	0	33	1800	600	4	32768	4	8196
89774530	3	0	4207	33	1700	900	4	1	1	1074003968
89792713	3	0	20546	4	0	0	0	0	0	2
89801755	3	0	0	2	0	0	0	0	0	3145728
89810518	3	0	60	33	2200	800	6	524288	32	10248
89832901	3	0	0	17	2100	1800	6	8192	1	0
89856523	3	0	121	8225	2000	2800	8	32768	4	8704
89870349	1	0	40968	97	2200	1800	6	1	8	8208
89882100	3	0	0	2	0	0	0	0	0	1
89883517	3	0	0	65538	0	0	0	0	0	0
89893715	3	0	57	33	300	400	3	128	4	8
89899996	3	0	0	2	0	0	0	0	0	262144
89904598	3	0	0	17	1000	850	3	65536	1	0
89914395	3	0	0	4	0	0	0	0	0	32768
89943723	3	0	602120	17	2500	2000	7	1	16	0
89959682	3	0	0	17	900	0	2	16	1	0
89987208	3	0	0	17	1100	1000	3	1	1	0
89997728	3	0	98	2	0	0	0	0	0	512
90011152	3	0	15	524290	0	0	0	0	0	270344
90019393	3	0	4167	33	1800	1200	4	256	1	262144
90020065	3	0	0	2097185	200	1000	2	128	4	4194306
90075978	3	0	0	4	0	0	0	0	0	3410176
90098780	3	0	109	8388641	1100	1800	3	8	2	262144
90135989	3	0	24	131074	0	0	0	0	0	67108864
90140980	3	0	15	97	0	3000	6	16384	16	0
90147755	3	0	0	2097185	1500	1000	4	128	4	4194304
90156158	3	0	83	2	0	0	0	0	0	1040
90200789	3	0	97	131076	0	0	0	0	0	262152
90219263	3	0	0	2	0	0	0	0	0	262144
90238142	3	0	100	33	1400	1300	4	512	8	262144
90239723	3	0	38	262146	0	0	0	0	0	264200
90246973	3	0	0	262146	0	0	0	0	0	8196
90263923	3	0	0	2	0	0	0	0	0	2105344
90303176	1	0	0	33	800	1400	4	131072	2	262144
90307777	3	0	180	33	300	1800	3	1	2	512
90311614	3	0	47	4129	1200	800	2	64	2	131072
90330453	3	0	0	2	0	0	0	0	0	1048578
90330454	3	90330453	0	2	0	0	0	0	0	1048578
90337190	3	0	0	33	1000	1000	3	131072	2	33554432
90357090	3	0	0	17	1200	800	3	16384	1	0
90361010	3	0	154	33	1200	0	4	32	1	16896
90374791	3	0	0	262146	0	0	0	0	0	16
90397998	3	0	61	33	1500	1000	3	1	4	16777217
90407382	3	0	0	33	1300	300	3	16	32	0
90411554	3	0	0	33	1600	3000	7	8192	1	262656
90432163	3	0	4315	33	800	1000	3	1	32	10752
90434657	3	0	145	1048580	0	0	0	0	0	2147483651
90434926	3	0	0	131074	0	0	0	0	0	264
90440725	3	0	147	131076	-2	-2	4	32	1	270336
90464188	3	0	0	33	800	2100	4	256	32	2147483649
90470931	3	0	0	2	0	0	0	0	0	32768
90500169	3	0	0	65538	0	0	0	0	0	262176
90502999	3	0	0	131074	0	0	0	0	0	0
90508760	3	0	4109	4129	1600	200	3	16384	1	64
90555947	3	0	42	97	3200	2100	10	256	1	0
90557975	3	0	0	4	0	0	0	0	0	71303168
90576781	3	0	60	2	0	0	0	0	0	10240
90582719	3	0	25	17	1900	1500	4	32768	1	0
90592429	3	0	48	262146	0	0	0	0	0	512
90616316	3	0	53	4129	100	1600	1	16384	16	262152
90640901	3	0	0	33	1500	0	4	8	16	2
